County,CountyFIPS,Age Group (5-year),Age Sorting Variable,Sex,Total Population 2020,Total Population 2021,Total Population 2022,Total Population 2023,Total Population 2024,Total Population 2025
Stevens,65,75-79,16,Female,1013,1087.11,1159.03,1239.69,1319.3,1394.37
Stevens,65,75-79,16,Male,1005,1079.65,1161.84,1260.42,1356.59,1464.47
Stevens,65,80-84,17,Female,601.0000507,641.4707498,688.424416,738.1615104,785.9099282,840.6
Stevens,65,80-84,17,Male,616.0000385,644.470878,672.2562192,692.7011299,721.6852264,760.29
Stevens,65,40-44,18,Male,1195,1237.19,1288.81,1331.91,1350.82,1348.22
Stevens,65,85+,18,Female,543.0000462,555.6097892,569.9906285,593.4232351,624.7480513,663.08
Stevens,65,85+,18,Male,358.0003353,385.8807376,417.381636,448.3727725,480.6806023,521.87
Stevens,65,40-44,18,Female,1298,1301.11,1296.68,1301.25,1319.36,1339.3
Thurston,67,0-4,1,Male,8538,8394.33,8311.92,8165.47,8018.57,7808.61
Thurston,67,0-4,1,Female,8035,7944.11,7914.76,7794.87,7628.11,7451.4
Thurston,67,9-May,2,Female,8646,8611.77,8608.37,8608.09,8593.39,8592.48
Thurston,67,9-May,2,Male,9310,9242.2,9209.69,9183.99,9147.78,9132.66
Thurston,67,14-Oct,3,Female,8788,8912.55,9028.85,9147.47,9216.6,9196.8
Thurston,67,14-Oct,3,Male,9540,9685.85,9812.01,9921.55,9966.6,9912.89
Thurston,67,15-19,4,Male,8945,9116.78,9195.25,9440.31,9746.57,9960.03
Thurston,67,15-19,4,Female,8486,8643.97,8645.65,8820.6,9110.69,9249.96
Thurston,67,20-24,5,Female,8768,8705.77,8888.98,8682.95,8985.75,9115.33
Thurston,67,20-24,5,Male,8902,8812.2,9037.54,8640.56,8742.94,8817.75
Thurston,67,25-29,6,Male,9919,9685.59,9521.97,9503.18,9459.05,9485.83
Thurston,67,25-29,6,Female,9837,9585.72,9388.3,9250.12,9262.24,9292.06
Thurston,67,30-34,7,Female,10492,10645.52,10603.52,10602.87,10612.27,10507.11
Thurston,67,30-34,7,Male,10208,10445.7,10500.66,10644.38,10692.18,10453.74
Thurston,67,35-39,8,Male,10469,10629.09,10634.1,10573.46,10606.66,10658.85
Thurston,67,35-39,8,Female,10747,11006.24,11076.3,11129.15,11132.28,11087.78
Thurston,67,45-49,10,Female,8728,8717.7,8935.28,9315.46,9681.23,9875.63
Thurston,67,45-49,10,Male,8662,8521.47,8661.36,8970.19,9185.88,9332.48
Thurston,67,50-54,11,Male,8445,8617.07,8650.89,8701.03,8671.61,8583.81
Thurston,67,50-54,11,Female,9049,9166.58,9196.81,9214.88,9086.09,8922.66
Thurston,67,55-59,12,Male,8856,8666.71,8514.49,8379.71,8290.32,8404.79
Thurston,67,55-59,12,Female,9779,9601.14,9389.17,9211.46,9111.26,9134.71
Thurston,67,60-64,13,Male,8724,8761.58,8777.56,8742.53,8724.22,8685.3
Thurston,67,60-64,13,Female,10097,10024.58,9960.03,9977.12,9948.94,9856.9
Thurston,67,65-69,14,Female,9999,10121.86,10204.3,10201.88,10125.81,10088.03
Thurston,67,65-69,14,Male,8176,8242.03,8299.86,8407.67,8468.95,8441.49
Thurston,67,70-74,15,Female,8207,8624.75,8967.29,9289.71,9566.13,9725.39
Thurston,67,70-74,15,Male,6988,7256.81,7417.62,7576.57,7672.68,7691.86
Thurston,67,75-79,16,Male,4425,4800.17,5190.51,5592.06,5931.53,6224.86
Thurston,67,75-79,16,Female,5219,5648.17,6106.88,6621.79,7082.51,7543.3
Thurston,67,80-84,17,Female,3164,3374.14,3577.76,3847.09,4165.66,4476.65
Thurston,67,80-84,17,Male,2441,2618.49,2792.63,3010.38,3269.8,3545.46
Thurston,67,40-44,18,Female,9744,10092,10305.92,10547.07,10867.64,11143.51
Thurston,67,40-44,18,Male,9324,9636.57,9865.34,10171.33,10460.2,10636.56
Thurston,67,85+,18,Female,3207,3226.13,3239.96,3348.64,3487.09,3656.17
Thurston,67,85+,18,Male,1929,2014.66,2068.48,2164.42,2280.81,2407.16
Wahkiakum,69,0-4,1,Male,76.11279244,75.27222245,77.17159917,77.83970991,81.40263771,85.93
Wahkiakum,69,0-4,1,Female,81.11990233,73.25743392,73.12441566,72.80874692,65.32045615,64.47
Wahkiakum,69,9-May,2,Female,104.1542085,100.4973408,96.75163898,91.45339464,85.51176896,82.22
Wahkiakum,69,9-May,2,Male,115.1705465,109.7545084,101.8322044,93.71107094,83.23198289,78.7
Wahkiakum,69,14-Oct,3,Female,112.1658865,114.6136882,117.458284,119.7827259,118.2223224,110.69
Wahkiakum,69,14-Oct,3,Male,120.1778026,121.3040733,129.4942369,131.5281877,135.8012261,128.56
Wahkiakum,69,15-19,4,Male,124.1840925,133.6699657,137.1850126,125.1753903,131.3442804,132.54
Wahkiakum,69,15-19,4,Female,113.1674138,119.7816656,119.7556047,120.9304683,124.2156395,124.06
Wahkiakum,69,20-24,5,Male,59.08763948,66.17403021,59.00804074,61.78387092,67.81288161,81.51
Wahkiakum,69,20-24,5,Female,80.11855737,85.91746293,80.75638632,85.60083356,90.99090758,98.29
Wahkiakum,69,25-29,6,Female,92.13649213,86.25291053,86.53630745,83.10989496,82.28311167,85.81
Wahkiakum,69,25-29,6,Male,72.10665234,67.94681489,63.97331159,61.22341869,61.77110374,60.93
Wahkiakum,69,30-34,7,Female,92.13656522,98.11444974,102.4728091,107.7150769,105.9531027,99.17
Wahkiakum,69,30-34,7,Male,98.14525067,100.1484152,102.316936,100.0041295,97.79626171,90.23
Wahkiakum,69,35-39,8,Male,104.1540082,106.3763386,108.8127855,110.2808826,109.5009702,117.18
Wahkiakum,69,35-39,8,Female,94.13940666,98.59777781,104.2203597,104.7908704,108.6291876,112.56
Wahkiakum,69,45-49,10,Female,136.2021745,128.1268156,126.8693083,123.4110974,122.1267615,118.58
Wahkiakum,69,45-49,10,Male,117.1733236,112.667354,111.4176324,113.5852778,112.4509206,111.21
Wahkiakum,69,50-54,11,Female,143.2122104,141.8184272,144.798381,145.6946456,144.2678879,142.1
Wahkiakum,69,50-54,11,Male,154.5433306,144.5483358,136.4063626,129.9091615,123.5242441,120.56
Wahkiakum,69,55-59,12,Female,170.2520091,169.1913425,166.837407,164.4458547,158.8479903,150.46
Wahkiakum,69,55-59,12,Male,176.2609849,172.7913369,171.0745367,166.9583602,156.1535812,148.25
Wahkiakum,69,60-64,13,Male,188.2788471,188.1060476,192.1146533,188.9293896,189.0478472,186.72
Wahkiakum,69,60-64,13,Female,195.4303046,192.6009841,193.5730104,189.8629262,185.0221021,181.74
Wahkiakum,69,65-69,14,Female,230.34129,225.2802135,222.0066571,221.2943036,217.7756699,208.3
Wahkiakum,69,65-69,14,Male,235.3485932,228.6780701,222.1026294,222.1741669,209.8493441,201.72
Wahkiakum,69,70-74,15,Female,222.3296058,231.2512361,236.27478,231.2859426,224.6383853,221.66
Wahkiakum,69,70-74,15,Male,207.3072359,219.8168767,231.4073873,237.698036,239.5079219,233.03
Wahkiakum,69,75-79,16,Female,124.1840899,140.3049515,154.904951,174.8867027,187.2941507,200.34
Wahkiakum,69,75-79,16,Male,141.2098084,152.8691518,161.1258489,170.3362095,178.2712,188.53
Wahkiakum,69,80-84,17,Female,75.11146198,82.73169918,88.56171097,93.76636292,105.3462138,111.36
Wahkiakum,69,80-84,17,Male,68.10085295,77.2147795,85.90675284,95.31334227,107.3278753,118.62
Wahkiakum,69,40-44,18,Female,104.1542749,105.2656171,103.6312076,106.0028471,105.6948236,107.66
Wahkiakum,69,85+,18,Female,56.08313911,58.58076949,61.73693357,68.48744987,71.06610185,77.08
Wahkiakum,69,40-44,18,Male,101.1494229,103.8905202,106.3363667,107.6343047,111.5999577,113.43
Wahkiakum,69,85+,18,Male,37.0548227,41.58637259,47.04355025,50.58494687,50.39917987,55.8
Walla Walla,71,0-4,1,Female,1572.99,1530.2,1494.79,1469.76,1431.36,1394.16
Walla Walla,71,0-4,1,Male,1606.99,1566.95,1561.27,1529.11,1495.79,1476.94
Walla Walla,71,9-May,2,Male,1923.99,1877.36,1831.15,1797.01,1749.13,1728.92
Walla Walla,71,9-May,2,Female,1742.99,1715.57,1699.62,1697.22,1683.5,1690.95
Walla Walla,71,14-Oct,3,Female,1870.99,1866.29,1866.8,1879.84,1873.28,1869.75
Walla Walla,71,14-Oct,3,Male,1976.99,1995.48,2025.4,2066.83,2074.35,2069.38
Walla Walla,71,15-19,4,Male,2340.99,2321.78,2346.82,2321.27,2337.03,2375.15
Walla Walla,71,15-19,4,Female,2365.99,2316.3,2326.7,2325.7,2322.85,2334.83
Walla Walla,71,20-24,5,Male,2595.99,2498.26,2752.51,2713.66,2761.46,2740.07
Walla Walla,71,20-24,5,Female,2288.99,2151.91,2437.29,2418.43,2547.66,2537.7
Walla Walla,71,25-29,6,Male,2035.99,1910.12,1925.51,1950.23,1962.62,2022.72
Walla Walla,71,25-29,6,Female,1580.99,1552.11,1536.87,1536.86,1537.33,1600.13
Walla Walla,71,30-34,7,Female,1767.99,1759.75,1716.03,1681.68,1636.62,1609.43
Walla Walla,71,30-34,7,Male,2210.99,2104.03,2055.92,2070.21,2007.98,1969.3
Walla Walla,71,35-39,8,Male,2136.99,2135.01,2100.59,2116.24,2082,2080.75
Walla Walla,71,35-39,8,Female,1814.99,1886.77,1889.81,1904.35,1874.14,1874.72
Walla Walla,71,45-49,10,Male,1715.99,1707.55,1704.89,1715.84,1780.7,1823.31
Walla Walla,71,45-49,10,Female,1574,1610.58,1664.02,1724.49,1745.87,1784.37
Walla Walla,71,50-54,11,Male,1827.99,1769.38,1725.15,1717.38,1675.55,1633.61
Walla Walla,71,50-54,11,Female,1708.99,1681.33,1661.03,1682.84,1687.74,1692.37
Walla Walla,71,55-59,12,Female,1908.99,1894,1873.77,1859.5,1835.14,1801.71
Walla Walla,71,55-59,12,Male,1923.99,1854.81,1779.63,1727.05,1708.87,1713.24
Walla Walla,71,60-64,13,Male,1967.99,1916.6,1877.28,1873.1,1824.56,1830.02
Walla Walla,71,60-64,13,Female,2092.99,2073.13,2030.49,2024.6,1990.26,1977.48
Walla Walla,71,65-69,14,Female,1939.99,1998.15,2066.69,2135.35,2168.93,2166.98
Walla Walla,71,65-69,14,Male,1930.99,1946.33,1936.36,1944.15,1918.99,1898.61
Walla Walla,71,70-74,15,Female,1618,1673.29,1737.79,1815.76,1874.77,1945.22
Walla Walla,71,70-74,15,Male,1523,1582.5,1652.5,1724.57,1777.3,1817.76
Walla Walla,71,75-79,16,Female,1139,1200.37,1265.64,1348.13,1428.33,1506.53
Walla Walla,71,75-79,16,Male,1025,1094.91,1153.71,1232.78,1299.13,1360.56
Walla Walla,71,80-84,17,Female,805.9982137,826.5775849,849.1643161,890.7672796,930.3321848,988.25
Walla Walla,71,80-84,17,Male,590.9986253,618.5246344,659.4188792,714.2991565,770.839329,834.89
Walla Walla,71,40-44,18,Female,1683.99,1746.16,1790.27,1841.54,1915.93,1947.68
Walla Walla,71,85+,18,Female,1200,1154.33,1100.72,1080.75,1073.61,1082.56
Walla Walla,71,85+,18,Male,655.2060161,646.1523872,626.4704495,628.3547214,630.9786912,648.08
Walla Walla,71,40-44,18,Male,1915.99,1917.4,1902.93,1940.37,1960.08,1971.87
Whatcom,73,0-4,1,Male,5804,5617.42,5538.33,5434.49,5267.09,5197.1
Whatcom,73,0-4,1,Female,5557,5423.06,5314.41,5216.93,5124.44,5029.53
Whatcom,73,9-May,2,Female,6181,6103.19,6036.39,6013.91,5938.37,5919.64
Whatcom,73,9-May,2,Male,6542,6458.97,6374.81,6330.37,6224.57,6182.13
Whatcom,73,14-Oct,3,Female,6358,6420.56,6485.5,6640.42,6663.15,6623.55
Whatcom,73,14-Oct,3,Male,6562,6662.93,6766.44,6972.73,7033.72,7012.74
Whatcom,73,15-19,4,Male,7661,6979.88,7558.95,7734.95,7805.26,7900.8
Whatcom,73,15-19,4,Female,7915,6928.14,7844.54,7965.73,8010.38,8063.24
Whatcom,73,20-24,5,Male,10138,9524.97,10439.81,10171.07,10190.62,10181.4
Whatcom,73,20-24,5,Female,10564,9781.72,11083.66,10894.97,10906.03,10826.01
Whatcom,73,25-29,6,Female,7651,7595.07,7557.61,7475.47,7650.82,7925.51
Whatcom,73,25-29,6,Male,8223,8242.49,8214.48,8221.66,8319.72,8468.77
Whatcom,73,30-34,7,Female,7168,7238.99,7248.18,7503.17,7537.38,7644.9
Whatcom,73,30-34,7,Male,7619,7747.97,7720.43,7987.31,8026.08,8188.76
Whatcom,73,35-39,8,Female,7358,7569.4,7545.59,7667.03,7613.38,7637.65
Whatcom,73,35-39,8,Male,7308,7504.07,7580.32,7640.59,7681.54,7891.68
Whatcom,73,45-49,10,Female,6261,6209.97,6246.15,6514.38,6781.38,6970.75
Whatcom,73,45-49,10,Male,6161,6193.71,6274.15,6576.62,6826.01,7015.35
Whatcom,73,50-54,11,Female,6437,6512.41,6584.19,6655.82,6537.18,6456.32
Whatcom,73,50-54,11,Male,6079,6265.14,6409.22,6557.21,6483.61,6330.95
Whatcom,73,55-59,12,Female,7170,7022.7,6852.88,6783.64,6719.27,6673.53
Whatcom,73,55-59,12,Male,6573,6387.62,6220.12,6191.62,6133.21,6265.09
Whatcom,73,60-64,13,Female,7503,7466.56,7410.23,7478.17,7425.35,7346.93
Whatcom,73,60-64,13,Male,6734,6752.21,6733.39,6758.17,6727.17,6673.95
Whatcom,73,65-69,14,Female,7634,7722.97,7734.72,7920.87,7901.98,7797.08
Whatcom,73,65-69,14,Male,6642,6711.31,6746.01,6884.33,6852.67,6793.95
Whatcom,73,70-74,15,Male,5613,5882.79,6091.49,6277.67,6397.51,6449.02
Whatcom,73,70-74,15,Female,6196,6554.93,6842.85,7137.88,7353.95,7521.51
Whatcom,73,75-79,16,Female,3898,4231.19,4600.26,5061.55,5441.54,5826.61
Whatcom,73,75-79,16,Male,3556,3840.48,4120.98,4479.43,4792.92,5075.75
Whatcom,73,80-84,17,Female,2375,2505.01,2646.51,2858.18,3092.21,3353.12
Whatcom,73,80-84,17,Male,1995,2134.4,2276.48,2490,2656.17,2879.67
Whatcom,73,40-44,18,Male,6644,6915.52,7074.32,7382.09,7562.85,7668.09
Whatcom,73,85+,18,Female,2643,2648.93,2633.72,2698.31,2772.51,2877.35
Whatcom,73,85+,18,Male,1599,1663.01,1707.51,1790.84,1871.82,1968.26
Whatcom,73,40-44,18,Female,6525,6880.32,7135.37,7432.45,7678.13,7863.31
Whitman,75,0-4,1,Female,986.0009568,1008.06,965.0238169,943.4306569,945.2744023,950.17
Whitman,75,0-4,1,Male,1034,1044.85,1008.2,967.2368368,941.4298547,951.82
Whitman,75,9-May,2,Female,1042,1082.5,1045.58,1002.56,993.1895553,995.28
Whitman,75,9-May,2,Male,1050,1094.99,1065.09,1032.58,1033.25,1045.06
Whitman,75,14-Oct,3,Male,1062,1100.3,1067.64,1030.5,1030.35,1043.39
Whitman,75,14-Oct,3,Female,1023,1066.87,1057.09,1026.24,1027.18,1038.21
Whitman,75,15-19,4,Female,3708,1820.23,3346.74,4133.02,4272.24,4408.55
Whitman,75,15-19,4,Male,3162,1885.76,2934.02,3567.46,3733.71,3808.42
Whitman,75,20-24,5,Male,5212,4177.67,5199.68,5275.24,5222.14,5078.19
Whitman,75,20-24,5,Female,5140,4351.44,5216.28,5068.69,5258.96,5307.73
Whitman,75,25-29,6,Female,1786,1837.95,1675.37,1576.44,1574.09,1661.43
Whitman,75,25-29,6,Male,2112,2169.51,2060.34,1858.93,1821.93,1904.74
Whitman,75,30-34,7,Female,1335,1458.19,1313.18,1339.76,1385.01,1362.53
Whitman,75,30-34,7,Male,1526,1691.14,1501.61,1503.18,1539.96,1512.84
Whitman,75,35-39,8,Male,1190,1297.07,1236.37,1211.21,1221.63,1274.93
Whitman,75,35-39,8,Female,1117,1200.39,1138.71,1114.9,1139.89,1190.64
Whitman,75,45-49,10,Female,872.0009472,930.7455595,934.6004224,911.0576534,926.5151587,944.76
Whitman,75,45-49,10,Male,896.0009815,930.3917254,916.7540746,879.8312941,896.4640998,914.82
Whitman,75,50-54,11,Female,919.0010174,929.3046122,886.190539,837.178044,829.6662864,849.45
Whitman,75,50-54,11,Male,929.0010061,946.3045195,906.8916109,853.1531731,835.4552696,828.79
Whitman,75,55-59,12,Male,975.0010864,994.5599646,944.0603879,889.6258115,874.3009808,881.54
Whitman,75,55-59,12,Female,1068,1088.1,1029.96,963.2998181,925.2363698,897.05
Whitman,75,60-64,13,Female,1093,1147.02,1113.79,1057.53,1033.34,1022.59
Whitman,75,60-64,13,Male,1063,1097.37,1042.27,979.1071549,966.1768295,942.62
Whitman,75,65-69,14,Male,908.0010567,975.2200152,977.8617231,956.5939539,963.8158333,983.86
Whitman,75,65-69,14,Female,870.0010358,947.2356776,967.3581602,967.3323223,1004.37,1028.67
Whitman,75,70-74,15,Male,680.0007843,736.8914366,748.4721723,753.9491341,787.4445116,804.66
Whitman,75,70-74,15,Female,755.0008806,788.7360638,779.1805714,764.3464369,777.9921599,813.84
Whitman,75,75-79,16,Female,629.0007528,682.6410945,681.6734966,661.8394876,659.4324015,668.36
Whitman,75,75-79,16,Male,518.0005909,554.7913363,539.339842,530.9049328,544.1472428,577.92
Whitman,75,80-84,17,Male,308.0003675,338.3179497,341.3745294,342.9413848,359.8273244,381.73
Whitman,75,80-84,17,Female,350.0004167,399.4153127,421.7319973,439.7809835,473.5327451,509.35
Whitman,75,85+,18,Male,281.0003339,294.0012741,283.8134916,279.1048964,286.4764023,297.36
Whitman,75,85+,18,Female,406.000493,417.4494506,406.5650302,389.8531345,396.7536674,412.42
Whitman,75,40-44,18,Male,978.0009921,1049.53,1015.66,996.6382117,1042.88,1088.65
Whitman,75,40-44,18,Female,990.0010521,1065.05,1031.53,994.5555868,1025.95,1067.64
Yakima,77,0-4,1,Male,9099,8909.53,8899.27,8826.29,8611.8,8501.9
Yakima,77,0-4,1,Female,8530,8274.44,8312.94,8257.76,8110.84,8099
Yakima,77,9-May,2,Female,9889,9497.41,9291.82,9016.63,8791.81,8623.87
Yakima,77,9-May,2,Male,10221,9865.67,9715.77,9504.55,9338.78,9157.05
Yakima,77,14-Oct,3,Female,10825,10626.48,10554.25,10340.49,10088.55,9802.51
Yakima,77,14-Oct,3,Male,11191,10968.92,10868.86,10644.61,10407.52,10183.64
Yakima,77,15-19,4,Female,9834,10035.31,9985.48,10151.67,10276.53,10257.54
Yakima,77,15-19,4,Male,10334,10456.88,10456.63,10589.49,10665.09,10635.1
Yakima,77,20-24,5,Female,7976,8497.17,8179.61,8361.09,8824.38,9105.51
Yakima,77,20-24,5,Male,8530,8905.95,8515.67,8766.54,9015.05,9177.3
Yakima,77,25-29,6,Female,8564,8268.44,8141.53,7995.4,8062.34,8315.22
Yakima,77,25-29,6,Male,8891,8692.78,8658.56,8602.16,8755.49,8998.25
Yakima,77,30-34,7,Male,8537,8876.18,9091.3,9176.64,9302.03,9358.49
Yakima,77,30-34,7,Female,8429,8578.74,8709.51,8753.84,8736.42,8682.76
Yakima,77,35-39,8,Female,8217,8300.04,8366.18,8326.94,8425.92,8518.76
Yakima,77,35-39,8,Male,8051,8422.96,8709.32,8815.84,8950.28,9130.69
Yakima,77,45-49,10,Female,7249,7261.43,7480.66,7559.68,7759.5,7845.69
Yakima,77,45-49,10,Male,6991,7149.1,7494.04,7843.12,8127.67,8261.3
Yakima,77,50-54,11,Female,6943,6950.88,7111.69,7233.24,7234.16,7245.69
Yakima,77,50-54,11,Male,6918,7100.58,7278.66,7305.72,7397.35,7437.83
Yakima,77,55-59,12,Male,7300,7095.22,7053.41,6959.58,6946.09,6967.47
Yakima,77,55-59,12,Female,7339,7133.28,7011.16,6859.73,6820.89,6801.8
Yakima,77,60-64,13,Female,7074,7001.3,7033.24,7039.6,7004.39,6978.95
Yakima,77,60-64,13,Male,6963,6947.01,7028.77,7061.43,7041.68,7037.22
Yakima,77,65-69,14,Male,5948,6011.92,6170.47,6285.11,6397.88,6473.27
Yakima,77,65-69,14,Female,6427,6469.87,6594.86,6584.92,6611.98,6624.74
Yakima,77,70-74,15,Female,5117,5272.99,5476.25,5681.88,5787.07,5846.56
Yakima,77,70-74,15,Male,4793,4905.14,5051.45,5120.42,5197.99,5273.28
Yakima,77,75-79,16,Male,3197,3363.08,3571.63,3749.33,3921.21,4015.55
Yakima,77,75-79,16,Female,3560,3709.42,3923.8,4096.14,4303.21,4462.47
Yakima,77,80-84,17,Male,1942,2021.68,2117.9,2219.68,2351.62,2458.35
Yakima,77,80-84,17,Female,2363,2431.4,2529.32,2643.17,2759.99,2880.38
Yakima,77,40-44,18,Male,7540,7971.45,8303.27,8448.77,8620.31,8754.5
Yakima,77,85+,18,Male,1573,1597.1,1627.92,1667.99,1748.48,1813.63
Yakima,77,40-44,18,Female,7748,7929.51,8046.11,8108.71,8157.23,8227.08
Yakima,77,85+,18,Female,2625,2600.75,2588.73,2601.84,2648.45,2696.66
